a0,a1,beta,epsilondelta
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.0034552,0.0551645,0.606679,0.00660516,0.920419
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.000791449,0.0568545,0.563679,0.00494266,0.930036
0.00525846,0.0549632,0.645104,0.00529953,1.00219
0.00525846,0.0549632,0.645104,0.00529953,1.00219
0.00525846,0.0549632,0.645104,0.00529953,1.00219
0.00525846,0.0549632,0.645104,0.00529953,1.00219
0.00525846,0.0549632,0.645104,0.00529953,1.00219
0.00525846,0.0549632,0.645104,0.00529953,1.00219
0.00525846,0.0549632,0.645104,0.00529953,1.00219
0.00525846,0.0549632,0.645104,0.00529953,1.00219
0.00525846,0.0549632,0.645104,0.00529953,1.00219
0.000370123,0.0605137,0.39349,0.00390618,0.994302
0.000370123,0.0605137,0.39349,0.00390618,0.994302
0.000370123,0.0605137,0.39349,0.00390618,0.994302
0.000370123,0.0605137,0.39349,0.00390618,0.994302
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00121966,0.0515512,0.431155,0.00755544,0.938294
0.00103132,0.0455038,0.609459,0.00539353,0.953292
0.00103132,0.0455038,0.609459,0.00539353,0.953292
0.00103132,0.0455038,0.609459,0.00539353,0.953292
0.00103132,0.0455038,0.609459,0.00539353,0.953292
0.00103132,0.0455038,0.609459,0.00539353,0.953292
0.00103132,0.0455038,0.609459,0.00539353,0.953292
0.00103132,0.0455038,0.609459,0.00539353,0.953292
0.00103132,0.0455038,0.609459,0.00539353,0.953292
0.00103132,0.0455038,0.609459,0.00539353,0.953292
0.00103132,0.0455038,0.609459,0.00539353,0.953292
0.00103132,0.0455038,0.609459,0.00539353,0.953292
0.00103132,0.0455038,0.609459,0.00539353,0.953292
0.000197887,0.0446282,0.426109,0.00677814,0.977481
0.000197887,0.0446282,0.426109,0.00677814,0.977481
0.000197887,0.0446282,0.426109,0.00677814,0.977481
0.000197887,0.0446282,0.426109,0.00677814,0.977481
0.000197887,0.0446282,0.426109,0.00677814,0.977481
0.000197887,0.0446282,0.426109,0.00677814,0.977481
0.000197887,0.0446282,0.426109,0.00677814,0.977481
0.000197887,0.0446282,0.426109,0.00677814,0.977481
0.000197887,0.0446282,0.426109,0.00677814,0.977481
0.000197887,0.0446282,0.426109,0.00677814,0.977481
0.000197887,0.0446282,0.426109,0.00677814,0.977481
0.000197887,0.0446282,0.426109,0.00677814,0.977481
0.000197887,0.0446282,0.426109,0.00677814,0.977481
0.000197887,0.0446282,0.426109,0.00677814,0.977481
0.000197887,0.0446282,0.426109,0.00677814,0.977481
0.000197887,0.0446282,0.426109,0.00677814,0.977481
0.000197887,0.0446282,0.426109,0.00677814,0.977481
0.000197887,0.0446282,0.426109,0.00677814,0.977481
0.000197887,0.0446282,0.426109,0.00677814,0.977481
0.000197887,0.0446282,0.426109,0.00677814,0.977481
0.000197887,0.0446282,0.426109,0.00677814,0.977481
0.000197887,0.0446282,0.426109,0.00677814,0.977481
0.000197887,0.0446282,0.426109,0.00677814,0.977481
0.000197887,0.0446282,0.426109,0.00677814,0.977481
0.00401786,0.0469209,0.587548,0.00633125,1.01464
0.00401786,0.0469209,0.587548,0.00633125,1.01464
0.00401786,0.0469209,0.587548,0.00633125,1.01464
0.00401786,0.0469209,0.587548,0.00633125,1.01464
0.00401786,0.0469209,0.587548,0.00633125,1.01464
0.00401786,0.0469209,0.587548,0.00633125,1.01464
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00427762,0.0416958,0.62336,0.00441245,1.02546
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00145961,0.0404861,0.537435,0.00697001,1.04697
0.00728269,0.0396995,0.490888,0.0041078,1.00297
0.00728269,0.0396995,0.490888,0.0041078,1.00297
0.00728269,0.0396995,0.490888,0.0041078,1.00297
0.00728269,0.0396995,0.490888,0.0041078,1.00297
0.00728269,0.0396995,0.490888,0.0041078,1.00297
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.000975957,0.0416943,0.909053,0.00565219,1.02023
0.0049954,0.0385335,0.925519,0.00396727,1.07203
0.0049954,0.0385335,0.925519,0.00396727,1.07203
0.0049954,0.0385335,0.925519,0.00396727,1.07203
0.0049954,0.0385335,0.925519,0.00396727,1.07203
0.0049954,0.0385335,0.925519,0.00396727,1.07203
0.0049954,0.0385335,0.925519,0.00396727,1.07203
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.00769763,0.0386632,0.557079,0.00447246,1.09544
0.0034758,0.0357047,0.575879,0.00513272,1.0212
0.0034758,0.0357047,0.575879,0.00513272,1.0212
0.0034758,0.0357047,0.575879,0.00513272,1.0212
0.0034758,0.0357047,0.575879,0.00513272,1.0212
0.0034758,0.0357047,0.575879,0.00513272,1.0212
0.0034758,0.0357047,0.575879,0.00513272,1.0212
0.0034758,0.0357047,0.575879,0.00513272,1.0212
0.0034758,0.0357047,0.575879,0.00513272,1.0212
0.0034758,0.0357047,0.575879,0.00513272,1.0212
0.0034758,0.0357047,0.575879,0.00513272,1.0212
0.0034758,0.0357047,0.575879,0.00513272,1.0212
0.0034758,0.0357047,0.575879,0.00513272,1.0212
0.0034758,0.0357047,0.575879,0.00513272,1.0212
0.0034758,0.0357047,0.575879,0.00513272,1.0212
0.0034758,0.0357047,0.575879,0.00513272,1.0212
0.00170274,0.0326587,0.624575,0.00518359,1.03787
0.00170274,0.0326587,0.624575,0.00518359,1.03787
0.00170274,0.0326587,0.624575,0.00518359,1.03787
0.00170274,0.0326587,0.624575,0.00518359,1.03787
0.00170274,0.0326587,0.624575,0.00518359,1.03787
0.00170274,0.0326587,0.624575,0.00518359,1.03787
0.00170274,0.0326587,0.624575,0.00518359,1.03787
0.00170274,0.0326587,0.624575,0.00518359,1.03787
0.00170274,0.0326587,0.624575,0.00518359,1.03787
0.00170274,0.0326587,0.624575,0.00518359,1.03787
0.00170274,0.0326587,0.624575,0.00518359,1.03787
0.00170274,0.0326587,0.624575,0.00518359,1.03787
0.00170274,0.0326587,0.624575,0.00518359,1.03787
0.00170274,0.0326587,0.624575,0.00518359,1.03787
0.00170274,0.0326587,0.624575,0.00518359,1.03787
0.00170274,0.0326587,0.624575,0.00518359,1.03787
0.00170274,0.0326587,0.624575,0.00518359,1.03787
0.00170274,0.0326587,0.624575,0.00518359,1.03787
0.00170274,0.0326587,0.624575,0.00518359,1.03787
0.00170274,0.0326587,0.624575,0.00518359,1.03787
0.00170274,0.0326587,0.624575,0.00518359,1.03787
0.00502147,0.0304524,0.837027,0.00571279,0.944545
0.00502147,0.0304524,0.837027,0.00571279,0.944545
0.00502147,0.0304524,0.837027,0.00571279,0.944545
0.00502147,0.0304524,0.837027,0.00571279,0.944545
0.00502147,0.0304524,0.837027,0.00571279,0.944545
0.00502147,0.0304524,0.837027,0.00571279,0.944545
0.00241543,0.0285147,0.850664,0.00969677,0.867923
0.00241543,0.0285147,0.850664,0.00969677,0.867923
0.00241543,0.0285147,0.850664,0.00969677,0.867923
0.00241543,0.0285147,0.850664,0.00969677,0.867923
0.00241543,0.0285147,0.850664,0.00969677,0.867923
0.00582697,0.0262258,0.805919,0.00634308,0.883699
0.00582697,0.0262258,0.805919,0.00634308,0.883699
0.00582697,0.0262258,0.805919,0.00634308,0.883699
0.00582697,0.0262258,0.805919,0.00634308,0.883699
0.00582697,0.0262258,0.805919,0.00634308,0.883699
0.00582697,0.0262258,0.805919,0.00634308,0.883699
0.00582697,0.0262258,0.805919,0.00634308,0.883699
0.00582697,0.0262258,0.805919,0.00634308,0.883699
0.00582697,0.0262258,0.805919,0.00634308,0.883699
0.00582697,0.0262258,0.805919,0.00634308,0.883699
0.00854391,0.0199909,0.850129,0.00789034,0.768068
0.00854391,0.0199909,0.850129,0.00789034,0.768068
0.00874606,0.0166581,0.796568,0.00708733,0.802607
0.00874606,0.0166581,0.796568,0.00708733,0.802607
0.00874606,0.0166581,0.796568,0.00708733,0.802607
0.00874606,0.0166581,0.796568,0.00708733,0.802607
0.00874606,0.0166581,0.796568,0.00708733,0.802607
0.00874606,0.0166581,0.796568,0.00708733,0.802607
0.00874606,0.0166581,0.796568,0.00708733,0.802607
0.00874606,0.0166581,0.796568,0.00708733,0.802607
0.00874606,0.0166581,0.796568,0.00708733,0.802607
0.00874606,0.0166581,0.796568,0.00708733,0.802607
0.00874606,0.0166581,0.796568,0.00708733,0.802607
0.00874606,0.0166581,0.796568,0.00708733,0.802607
0.00839846,0.0191796,0.860453,0.00694959,0.869709
0.00839846,0.0191796,0.860453,0.00694959,0.869709
0.00839846,0.0191796,0.860453,0.00694959,0.869709
0.00839846,0.0191796,0.860453,0.00694959,0.869709
