a0,a1,beta
0.000312473,0.0393016,1.06125,0.0684054
0.000312473,0.0393016,1.06125,0.0684054
0.000312473,0.0393016,1.06125,0.0684054
0.000312473,0.0393016,1.06125,0.0684054
0.00716534,0.0554813,0.880471,0.0162513
0.00716534,0.0554813,0.880471,0.0162513
0.00716534,0.0554813,0.880471,0.0162513
0.00716534,0.0554813,0.880471,0.0162513
0.00716534,0.0554813,0.880471,0.0162513
0.00716534,0.0554813,0.880471,0.0162513
0.00716534,0.0554813,0.880471,0.0162513
0.00716534,0.0554813,0.880471,0.0162513
0.00716534,0.0554813,0.880471,0.0162513
0.00716534,0.0554813,0.880471,0.0162513
0.00716534,0.0554813,0.880471,0.0162513
0.00716534,0.0554813,0.880471,0.0162513
0.00716534,0.0554813,0.880471,0.0162513
0.00716534,0.0554813,0.880471,0.0162513
0.00716534,0.0554813,0.880471,0.0162513
0.00716534,0.0554813,0.880471,0.0162513
0.00716534,0.0554813,0.880471,0.0162513
0.00716534,0.0554813,0.880471,0.0162513
0.00716534,0.0554813,0.880471,0.0162513
0.00716534,0.0554813,0.880471,0.0162513
0.00716534,0.0554813,0.880471,0.0162513
0.00716534,0.0554813,0.880471,0.0162513
0.00143567,0.0515428,0.833096,0.0103555
0.00247183,0.0479462,0.612949,0.0477234
0.00247183,0.0479462,0.612949,0.0477234
0.00247183,0.0479462,0.612949,0.0477234
0.00247183,0.0479462,0.612949,0.0477234
0.00247183,0.0479462,0.612949,0.0477234
0.00247183,0.0479462,0.612949,0.0477234
0.00247183,0.0479462,0.612949,0.0477234
0.000700901,0.0462925,0.837584,0.0387372
0.000700901,0.0462925,0.837584,0.0387372
0.000700901,0.0462925,0.837584,0.0387372
0.000700901,0.0462925,0.837584,0.0387372
0.000700901,0.0462925,0.837584,0.0387372
0.000700901,0.0462925,0.837584,0.0387372
0.000700901,0.0462925,0.837584,0.0387372
0.000700901,0.0462925,0.837584,0.0387372
0.000700901,0.0462925,0.837584,0.0387372
0.000700901,0.0462925,0.837584,0.0387372
0.00505419,0.0559317,0.570256,0.0106064
0.00505419,0.0559317,0.570256,0.0106064
0.00505419,0.0559317,0.570256,0.0106064
0.00505419,0.0559317,0.570256,0.0106064
0.00505419,0.0559317,0.570256,0.0106064
0.00505419,0.0559317,0.570256,0.0106064
0.00505419,0.0559317,0.570256,0.0106064
0.00505419,0.0559317,0.570256,0.0106064
0.00505419,0.0559317,0.570256,0.0106064
0.00505419,0.0559317,0.570256,0.0106064
0.00505419,0.0559317,0.570256,0.0106064
0.00505419,0.0559317,0.570256,0.0106064
0.00505419,0.0559317,0.570256,0.0106064
0.00505419,0.0559317,0.570256,0.0106064
0.00505419,0.0559317,0.570256,0.0106064
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0169752,0.0571766,0.101594,0.015481
0.0176426,0.0415898,0.584472,0.0108817
0.0176426,0.0415898,0.584472,0.0108817
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0195718,0.0417075,0.268582,0.0248984
0.0113751,0.0447321,0.518931,0.0108132
0.0113751,0.0447321,0.518931,0.0108132
0.0113751,0.0447321,0.518931,0.0108132
0.0113751,0.0447321,0.518931,0.0108132
0.0113751,0.0447321,0.518931,0.0108132
0.0113751,0.0447321,0.518931,0.0108132
0.0113751,0.0447321,0.518931,0.0108132
0.0113751,0.0447321,0.518931,0.0108132
0.0113751,0.0447321,0.518931,0.0108132
0.0113751,0.0447321,0.518931,0.0108132
0.0113751,0.0447321,0.518931,0.0108132
0.0113751,0.0447321,0.518931,0.0108132
0.0113751,0.0447321,0.518931,0.0108132
0.0113751,0.0447321,0.518931,0.0108132
0.0113751,0.0447321,0.518931,0.0108132
0.0113751,0.0447321,0.518931,0.0108132
0.0113751,0.0447321,0.518931,0.0108132
0.0113751,0.0447321,0.518931,0.0108132
0.0113751,0.0447321,0.518931,0.0108132
0.0113751,0.0447321,0.518931,0.0108132
0.0113751,0.0447321,0.518931,0.0108132
0.0113751,0.0447321,0.518931,0.0108132
0.0113751,0.0447321,0.518931,0.0108132
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.0106188,0.0463117,0.389588,0.0208701
0.00813009,0.0602296,0.287774,0.030394
0.00813009,0.0602296,0.287774,0.030394
0.00813009,0.0602296,0.287774,0.030394
0.00835861,0.0390578,0.518282,0.0378935
0.00835861,0.0390578,0.518282,0.0378935
0.00835861,0.0390578,0.518282,0.0378935
0.00835861,0.0390578,0.518282,0.0378935
0.00835861,0.0390578,0.518282,0.0378935
0.00835861,0.0390578,0.518282,0.0378935
0.00835861,0.0390578,0.518282,0.0378935
0.00835861,0.0390578,0.518282,0.0378935
0.0189467,0.0325075,0.421488,0.032345
0.0189467,0.0325075,0.421488,0.032345
0.0189467,0.0325075,0.421488,0.032345
0.0189467,0.0325075,0.421488,0.032345
0.0189467,0.0325075,0.421488,0.032345
0.0189467,0.0325075,0.421488,0.032345
0.0189467,0.0325075,0.421488,0.032345
0.0189467,0.0325075,0.421488,0.032345
0.0189467,0.0325075,0.421488,0.032345
0.0189467,0.0325075,0.421488,0.032345
0.0189467,0.0325075,0.421488,0.032345
0.0189467,0.0325075,0.421488,0.032345
0.0189467,0.0325075,0.421488,0.032345
0.0189467,0.0325075,0.421488,0.032345
0.0189467,0.0325075,0.421488,0.032345
0.0144927,0.0440708,0.243618,0.0363251
0.0144927,0.0440708,0.243618,0.0363251
0.0144927,0.0440708,0.243618,0.0363251
0.0144927,0.0440708,0.243618,0.0363251
0.0144927,0.0440708,0.243618,0.0363251
0.0144927,0.0440708,0.243618,0.0363251
0.0144927,0.0440708,0.243618,0.0363251
0.0144927,0.0440708,0.243618,0.0363251
0.0144927,0.0440708,0.243618,0.0363251
0.0144927,0.0440708,0.243618,0.0363251
0.0144927,0.0440708,0.243618,0.0363251
0.00672004,0.0304888,0.709561,0.0198942
0.0245358,0.0209749,0.757069,0.0260701
0.0245358,0.0209749,0.757069,0.0260701
0.0245358,0.0209749,0.757069,0.0260701
0.0245358,0.0209749,0.757069,0.0260701
0.0245358,0.0209749,0.757069,0.0260701
0.0245358,0.0209749,0.757069,0.0260701
0.0245358,0.0209749,0.757069,0.0260701
0.0245358,0.0209749,0.757069,0.0260701
0.0245358,0.0209749,0.757069,0.0260701
0.0245358,0.0209749,0.757069,0.0260701
0.0245358,0.0209749,0.757069,0.0260701
0.0245358,0.0209749,0.757069,0.0260701
0.0245358,0.0209749,0.757069,0.0260701
0.0266272,0.0104125,0.582583,0.0102631
0.0266272,0.0104125,0.582583,0.0102631
0.0266272,0.0104125,0.582583,0.0102631
0.0266272,0.0104125,0.582583,0.0102631
0.0266272,0.0104125,0.582583,0.0102631
0.0266272,0.0104125,0.582583,0.0102631
0.0266272,0.0104125,0.582583,0.0102631
0.0266272,0.0104125,0.582583,0.0102631
0.0266272,0.0104125,0.582583,0.0102631
0.0266272,0.0104125,0.582583,0.0102631
0.0266272,0.0104125,0.582583,0.0102631
0.0266272,0.0104125,0.582583,0.0102631
0.0266272,0.0104125,0.582583,0.0102631
0.0266272,0.0104125,0.582583,0.0102631
0.0266272,0.0104125,0.582583,0.0102631
0.0266272,0.0104125,0.582583,0.0102631
0.0266272,0.0104125,0.582583,0.0102631
0.0266272,0.0104125,0.582583,0.0102631
0.0266272,0.0104125,0.582583,0.0102631
0.0266272,0.0104125,0.582583,0.0102631
0.0266272,0.0104125,0.582583,0.0102631
0.0266272,0.0104125,0.582583,0.0102631
0.0266272,0.0104125,0.582583,0.0102631
0.0266272,0.0104125,0.582583,0.0102631
0.0223171,0.0147434,0.448731,0.0219697
0.0223171,0.0147434,0.448731,0.0219697
0.0223171,0.0147434,0.448731,0.0219697
0.0223171,0.0147434,0.448731,0.0219697
0.0223171,0.0147434,0.448731,0.0219697
0.0223171,0.0147434,0.448731,0.0219697
0.0223171,0.0147434,0.448731,0.0219697
0.0223171,0.0147434,0.448731,0.0219697
0.0223171,0.0147434,0.448731,0.0219697
0.0223171,0.0147434,0.448731,0.0219697
0.0223171,0.0147434,0.448731,0.0219697
0.0223171,0.0147434,0.448731,0.0219697
0.0223171,0.0147434,0.448731,0.0219697
0.0223171,0.0147434,0.448731,0.0219697
0.0159192,0.0198741,0.861908,0.0347435
0.0159192,0.0198741,0.861908,0.0347435
0.0159192,0.0198741,0.861908,0.0347435
0.0159192,0.0198741,0.861908,0.0347435
0.0159192,0.0198741,0.861908,0.0347435
0.0159192,0.0198741,0.861908,0.0347435
0.0159192,0.0198741,0.861908,0.0347435
0.0151755,0.0286221,0.497806,0.0309085
0.0151755,0.0286221,0.497806,0.0309085
0.0151755,0.0286221,0.497806,0.0309085
0.0151755,0.0286221,0.497806,0.0309085
0.0151755,0.0286221,0.497806,0.0309085
0.0122065,0.0344233,0.476665,0.0183932
0.0122065,0.0344233,0.476665,0.0183932
0.0122065,0.0344233,0.476665,0.0183932
0.0122065,0.0344233,0.476665,0.0183932
0.0122065,0.0344233,0.476665,0.0183932
0.0122065,0.0344233,0.476665,0.0183932
0.0122065,0.0344233,0.476665,0.0183932
0.0122065,0.0344233,0.476665,0.0183932
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0230903,0.0189417,0.574208,0.0189578
0.0208887,0.0279108,0.419706,0.033195
0.0208887,0.0279108,0.419706,0.033195
0.0208887,0.0279108,0.419706,0.033195
0.0208887,0.0279108,0.419706,0.033195
0.0208887,0.0279108,0.419706,0.033195
0.0208887,0.0279108,0.419706,0.033195
0.0208887,0.0279108,0.419706,0.033195
0.0208887,0.0279108,0.419706,0.033195
0.0208887,0.0279108,0.419706,0.033195
0.0208887,0.0279108,0.419706,0.033195
0.0208887,0.0279108,0.419706,0.033195
0.0208887,0.0279108,0.419706,0.033195
0.0208887,0.0279108,0.419706,0.033195
0.0208887,0.0279108,0.419706,0.033195
0.0208887,0.0279108,0.419706,0.033195
0.0208887,0.0279108,0.419706,0.033195
0.0208887,0.0279108,0.419706,0.033195
0.0208887,0.0279108,0.419706,0.033195
0.0208887,0.0279108,0.419706,0.033195
0.0078656,0.0269146,0.922078,0.0519595
0.0078656,0.0269146,0.922078,0.0519595
0.0078656,0.0269146,0.922078,0.0519595
0.0078656,0.0269146,0.922078,0.0519595
0.0078656,0.0269146,0.922078,0.0519595
0.0078656,0.0269146,0.922078,0.0519595
0.000907486,0.0557694,0.829297,0.0312685
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.00366372,0.0575745,0.539069,0.0203987
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
0.0143616,0.053238,0.205796,0.034883
