a0,a1,beta,tilde_beta
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.040831,0.0924111,1.3175,2.85023
0.040831,0.0924111,1.3175,2.85023
0.040831,0.0924111,1.3175,2.85023
0.040831,0.0924111,1.3175,2.85023
0.040831,0.0924111,1.3175,2.85023
0.040831,0.0924111,1.3175,2.85023
0.040831,0.0924111,1.3175,2.85023
0.040831,0.0924111,1.3175,2.85023
0.040831,0.0924111,1.3175,2.85023
0.040831,0.0924111,1.3175,2.85023
0.040831,0.0924111,1.3175,2.85023
0.040831,0.0924111,1.3175,2.85023
0.040831,0.0924111,1.3175,2.85023
0.0539103,0.0565318,1.37225,2.79131
0.0539103,0.0565318,1.37225,2.79131
0.0539103,0.0565318,1.37225,2.79131
0.0539103,0.0565318,1.37225,2.79131
0.0539103,0.0565318,1.37225,2.79131
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
0.0513331,0.0616543,1.33762,2.78928
