a0,a1,beta,tilde_beta
0.0410773,0.138395,1.33575,7.04581
0.0605728,0.00516784,0.86637,7.58446
0.0927705,0.0258096,1.28371,7.74442
0.0927705,0.0258096,1.28371,7.74442
0.0927705,0.0258096,1.28371,7.74442
0.0927705,0.0258096,1.28371,7.74442
0.0787041,0.0120678,1.68649,6.71507
0.0787041,0.0120678,1.68649,6.71507
0.0787041,0.0120678,1.68649,6.71507
0.0787041,0.0120678,1.68649,6.71507
0.0787041,0.0120678,1.68649,6.71507
0.0787041,0.0120678,1.68649,6.71507
0.0787041,0.0120678,1.68649,6.71507
0.0787041,0.0120678,1.68649,6.71507
0.0787041,0.0120678,1.68649,6.71507
0.0787041,0.0120678,1.68649,6.71507
0.0787041,0.0120678,1.68649,6.71507
0.0787041,0.0120678,1.68649,6.71507
0.0787041,0.0120678,1.68649,6.71507
0.0787041,0.0120678,1.68649,6.71507
0.0787041,0.0120678,1.68649,6.71507
0.0787041,0.0120678,1.68649,6.71507
0.0787041,0.0120678,1.68649,6.71507
0.0787041,0.0120678,1.68649,6.71507
0.0787041,0.0120678,1.68649,6.71507
0.0837245,0.0316491,1.34375,10.4029
0.0837245,0.0316491,1.34375,10.4029
0.0837245,0.0316491,1.34375,10.4029
0.0874851,0.0464167,1.46008,8.74131
0.0472358,0.0107277,0.962432,9.34117
0.0472358,0.0107277,0.962432,9.34117
0.0359051,0.0714002,1.19868,10.1247
0.0359051,0.0714002,1.19868,10.1247
0.0359051,0.0714002,1.19868,10.1247
0.0359051,0.0714002,1.19868,10.1247
0.0359051,0.0714002,1.19868,10.1247
0.00460493,0.184072,1.4099,8.77181
0.00460493,0.184072,1.4099,8.77181
0.00460493,0.184072,1.4099,8.77181
0.00460493,0.184072,1.4099,8.77181
0.00347534,0.267388,1.51141,10.7583
0.00347534,0.267388,1.51141,10.7583
0.00347534,0.267388,1.51141,10.7583
0.00347534,0.267388,1.51141,10.7583
0.00347534,0.267388,1.51141,10.7583
0.00347534,0.267388,1.51141,10.7583
0.00347534,0.267388,1.51141,10.7583
0.00347534,0.267388,1.51141,10.7583
0.00347534,0.267388,1.51141,10.7583
0.00347534,0.267388,1.51141,10.7583
0.00347534,0.267388,1.51141,10.7583
0.00347534,0.267388,1.51141,10.7583
0.00347534,0.267388,1.51141,10.7583
0.0331864,0.187853,2.18529,10.2628
0.0602335,0.115456,1.84866,7.63052
0.0602335,0.115456,1.84866,7.63052
0.0602335,0.115456,1.84866,7.63052
0.0602335,0.115456,1.84866,7.63052
0.0602335,0.115456,1.84866,7.63052
0.096717,0.0941737,1.61183,12.1951
0.153131,0.0926435,2.32984,16.6094
0.153131,0.0926435,2.32984,16.6094
0.153131,0.0926435,2.32984,16.6094
0.153131,0.0926435,2.32984,16.6094
0.153131,0.0926435,2.32984,16.6094
0.153131,0.0926435,2.32984,16.6094
0.153131,0.0926435,2.32984,16.6094
0.153131,0.0926435,2.32984,16.6094
0.135501,0.0716042,2.25836,15.6476
0.135501,0.0716042,2.25836,15.6476
0.135501,0.0716042,2.25836,15.6476
0.135501,0.0716042,2.25836,15.6476
0.135501,0.0716042,2.25836,15.6476
0.135501,0.0716042,2.25836,15.6476
0.135501,0.0716042,2.25836,15.6476
0.135501,0.0716042,2.25836,15.6476
0.135501,0.0716042,2.25836,15.6476
0.135501,0.0716042,2.25836,15.6476
0.144339,0.0603697,1.871,16.2267
0.144339,0.0603697,1.871,16.2267
0.144339,0.0603697,1.871,16.2267
0.144339,0.0603697,1.871,16.2267
0.127967,0.122897,2.0492,17.1155
0.127967,0.122897,2.0492,17.1155
0.125863,0.100738,2.58274,19.1132
0.125863,0.100738,2.58274,19.1132
0.125863,0.100738,2.58274,19.1132
0.125863,0.100738,2.58274,19.1132
0.125863,0.100738,2.58274,19.1132
0.125863,0.100738,2.58274,19.1132
0.125863,0.100738,2.58274,19.1132
0.125863,0.100738,2.58274,19.1132
0.125863,0.100738,2.58274,19.1132
0.125863,0.100738,2.58274,19.1132
0.125863,0.100738,2.58274,19.1132
0.122218,0.0111518,2.25157,18.5802
0.122218,0.0111518,2.25157,18.5802
0.122218,0.0111518,2.25157,18.5802
0.122218,0.0111518,2.25157,18.5802
0.122218,0.0111518,2.25157,18.5802
0.122218,0.0111518,2.25157,18.5802
0.122218,0.0111518,2.25157,18.5802
0.122218,0.0111518,2.25157,18.5802
0.122218,0.0111518,2.25157,18.5802
0.122218,0.0111518,2.25157,18.5802
0.122218,0.0111518,2.25157,18.5802
0.122218,0.0111518,2.25157,18.5802
0.122218,0.0111518,2.25157,18.5802
0.122218,0.0111518,2.25157,18.5802
0.122218,0.0111518,2.25157,18.5802
0.122218,0.0111518,2.25157,18.5802
0.122218,0.0111518,2.25157,18.5802
0.122218,0.0111518,2.25157,18.5802
0.122218,0.0111518,2.25157,18.5802
0.122218,0.0111518,2.25157,18.5802
0.122218,0.0111518,2.25157,18.5802
0.122218,0.0111518,2.25157,18.5802
0.122218,0.0111518,2.25157,18.5802
0.122218,0.0111518,2.25157,18.5802
0.122218,0.0111518,2.25157,18.5802
0.122218,0.0111518,2.25157,18.5802
0.122218,0.0111518,2.25157,18.5802
0.122218,0.0111518,2.25157,18.5802
0.0868414,0.0400812,2.00629,17.0196
0.0868414,0.0400812,2.00629,17.0196
0.0602872,0.0524828,1.73445,15.5669
0.0602872,0.0524828,1.73445,15.5669
0.0602872,0.0524828,1.73445,15.5669
0.0602872,0.0524828,1.73445,15.5669
0.0380445,0.061223,1.4038,12.6865
0.0380445,0.061223,1.4038,12.6865
0.0380445,0.061223,1.4038,12.6865
0.0380445,0.061223,1.4038,12.6865
0.0380445,0.061223,1.4038,12.6865
0.0301755,0.0321074,1.58666,14.7441
0.0301755,0.0321074,1.58666,14.7441
0.0301755,0.0321074,1.58666,14.7441
0.0301755,0.0321074,1.58666,14.7441
0.0220731,0.0959405,1.71937,9.89173
0.0220731,0.0959405,1.71937,9.89173
0.0220731,0.0959405,1.71937,9.89173
0.0220731,0.0959405,1.71937,9.89173
0.039698,0.064071,1.9356,10.5573
0.039698,0.064071,1.9356,10.5573
0.039698,0.064071,1.9356,10.5573
0.039698,0.064071,1.9356,10.5573
0.039698,0.064071,1.9356,10.5573
0.039698,0.064071,1.9356,10.5573
0.039698,0.064071,1.9356,10.5573
0.039698,0.064071,1.9356,10.5573
0.039698,0.064071,1.9356,10.5573
0.0324976,0.101895,1.9578,8.71212
0.0324976,0.101895,1.9578,8.71212
0.0324976,0.101895,1.9578,8.71212
0.00738207,0.123418,1.49048,8.10957
0.0260479,0.149608,1.18476,6.11237
0.0260479,0.149608,1.18476,6.11237
0.0260479,0.149608,1.18476,6.11237
0.0260479,0.149608,1.18476,6.11237
0.0260479,0.149608,1.18476,6.11237
0.0260479,0.149608,1.18476,6.11237
0.0260479,0.149608,1.18476,6.11237
0.0260479,0.149608,1.18476,6.11237
0.0260479,0.149608,1.18476,6.11237
0.0596361,0.144205,1.37434,6.53733
0.0688958,0.0598696,1.81497,6.31421
0.0688958,0.0598696,1.81497,6.31421
0.0688958,0.0598696,1.81497,6.31421
0.0688958,0.0598696,1.81497,6.31421
0.0688958,0.0598696,1.81497,6.31421
0.0688958,0.0598696,1.81497,6.31421
0.0688958,0.0598696,1.81497,6.31421
0.0688958,0.0598696,1.81497,6.31421
0.0688958,0.0598696,1.81497,6.31421
0.0688958,0.0598696,1.81497,6.31421
0.0688958,0.0598696,1.81497,6.31421
0.0688958,0.0598696,1.81497,6.31421
0.0688958,0.0598696,1.81497,6.31421
0.0354507,0.0198111,2.27125,1.9707
0.0354507,0.0198111,2.27125,1.9707
0.0354507,0.0198111,2.27125,1.9707
0.0354507,0.0198111,2.27125,1.9707
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0331155,0.0724543,2.89318,2.12616
0.0590699,0.00659166,2.58081,3.3057
0.0590699,0.00659166,2.58081,3.3057
0.0590699,0.00659166,2.58081,3.3057
0.0590699,0.00659166,2.58081,3.3057
0.0590699,0.00659166,2.58081,3.3057
0.0590699,0.00659166,2.58081,3.3057
0.0590699,0.00659166,2.58081,3.3057
0.0590699,0.00659166,2.58081,3.3057
0.0590699,0.00659166,2.58081,3.3057
0.0590699,0.00659166,2.58081,3.3057
0.0590699,0.00659166,2.58081,3.3057
0.0590699,0.00659166,2.58081,3.3057
0.0590699,0.00659166,2.58081,3.3057
0.0590699,0.00659166,2.58081,3.3057
0.0590699,0.00659166,2.58081,3.3057
0.0590699,0.00659166,2.58081,3.3057
0.0590699,0.00659166,2.58081,3.3057
0.0590699,0.00659166,2.58081,3.3057
0.0590699,0.00659166,2.58081,3.3057
0.0590699,0.00659166,2.58081,3.3057
0.0529417,0.0788988,2.21622,5.30629
0.0529417,0.0788988,2.21622,5.30629
0.0529417,0.0788988,2.21622,5.30629
0.0529417,0.0788988,2.21622,5.30629
0.0529417,0.0788988,2.21622,5.30629
0.0529417,0.0788988,2.21622,5.30629
0.0529417,0.0788988,2.21622,5.30629
0.0529417,0.0788988,2.21622,5.30629
0.0529417,0.0788988,2.21622,5.30629
0.0547901,0.0597396,2.01338,4.33367
0.0547901,0.0597396,2.01338,4.33367
0.0547901,0.0597396,2.01338,4.33367
0.0547901,0.0597396,2.01338,4.33367
0.0547901,0.0597396,2.01338,4.33367
0.0547901,0.0597396,2.01338,4.33367
0.0923119,0.0415831,2.02621,5.65107
0.0923119,0.0415831,2.02621,5.65107
0.0923119,0.0415831,2.02621,5.65107
0.0923119,0.0415831,2.02621,5.65107
0.12717,0.10306,2.61491,6.21961
0.12717,0.10306,2.61491,6.21961
0.12717,0.10306,2.61491,6.21961
0.12717,0.10306,2.61491,6.21961
0.113357,0.0633981,1.79544,2.5964
0.113357,0.0633981,1.79544,2.5964
0.113357,0.0633981,1.79544,2.5964
0.132559,0.048548,1.41752,3.93514
0.132559,0.048548,1.41752,3.93514
0.132559,0.048548,1.41752,3.93514
0.132559,0.048548,1.41752,3.93514
0.132559,0.048548,1.41752,3.93514
0.132559,0.048548,1.41752,3.93514
0.132559,0.048548,1.41752,3.93514
0.132559,0.048548,1.41752,3.93514
0.132559,0.048548,1.41752,3.93514
0.132559,0.048548,1.41752,3.93514
0.132559,0.048548,1.41752,3.93514
0.132559,0.048548,1.41752,3.93514
0.132559,0.048548,1.41752,3.93514
0.132559,0.048548,1.41752,3.93514
0.132559,0.048548,1.41752,3.93514
0.132559,0.048548,1.41752,3.93514
0.132559,0.048548,1.41752,3.93514
0.132559,0.048548,1.41752,3.93514
0.132559,0.048548,1.41752,3.93514
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.184629,0.0344444,1.49138,3.82877
0.196581,0.0527766,1.82616,3.6703
0.196581,0.0527766,1.82616,3.6703
0.196581,0.0527766,1.82616,3.6703
0.196581,0.0527766,1.82616,3.6703
0.198462,0.00539496,2.07421,4.28963
0.198462,0.00539496,2.07421,4.28963
0.234001,0.00948232,1.96789,4.13373
0.234001,0.00948232,1.96789,4.13373
0.234001,0.00948232,1.96789,4.13373
0.234001,0.00948232,1.96789,4.13373
0.234001,0.00948232,1.96789,4.13373
0.234001,0.00948232,1.96789,4.13373
0.234001,0.00948232,1.96789,4.13373
0.234001,0.00948232,1.96789,4.13373
0.234001,0.00948232,1.96789,4.13373
0.234001,0.00948232,1.96789,4.13373
0.234001,0.00948232,1.96789,4.13373
0.234001,0.00948232,1.96789,4.13373
0.234001,0.00948232,1.96789,4.13373
0.234001,0.00948232,1.96789,4.13373
0.234001,0.00948232,1.96789,4.13373
0.234001,0.00948232,1.96789,4.13373
0.234001,0.00948232,1.96789,4.13373
0.234001,0.00948232,1.96789,4.13373
0.234001,0.00948232,1.96789,4.13373
0.234001,0.00948232,1.96789,4.13373
0.234001,0.00948232,1.96789,4.13373
0.234001,0.00948232,1.96789,4.13373
0.234001,0.00948232,1.96789,4.13373
0.234001,0.00948232,1.96789,4.13373
0.234001,0.00948232,1.96789,4.13373
0.300782,0.0530805,2.45409,10.9522
0.300782,0.0530805,2.45409,10.9522
0.24862,0.0124855,2.30486,11.0417
0.24862,0.0124855,2.30486,11.0417
0.24862,0.0124855,2.30486,11.0417
0.267033,0.0356728,2.12934,11.2246
0.267033,0.0356728,2.12934,11.2246
0.267033,0.0356728,2.12934,11.2246
0.267033,0.0356728,2.12934,11.2246
0.267033,0.0356728,2.12934,11.2246
0.267033,0.0356728,2.12934,11.2246
0.267033,0.0356728,2.12934,11.2246
0.267033,0.0356728,2.12934,11.2246
0.267033,0.0356728,2.12934,11.2246
0.267033,0.0356728,2.12934,11.2246
0.263274,0.0320027,1.82928,8.34814
0.263274,0.0320027,1.82928,8.34814
0.263274,0.0320027,1.82928,8.34814
0.263274,0.0320027,1.82928,8.34814
0.263274,0.0320027,1.82928,8.34814
0.263274,0.0320027,1.82928,8.34814
0.263274,0.0320027,1.82928,8.34814
0.263274,0.0320027,1.82928,8.34814
0.211157,0.036371,1.63272,8.48569
0.211157,0.036371,1.63272,8.48569
0.211157,0.036371,1.63272,8.48569
0.211157,0.036371,1.63272,8.48569
0.211157,0.036371,1.63272,8.48569
0.211157,0.036371,1.63272,8.48569
0.211157,0.036371,1.63272,8.48569
0.211157,0.036371,1.63272,8.48569
0.211157,0.036371,1.63272,8.48569
0.211157,0.036371,1.63272,8.48569
0.211157,0.036371,1.63272,8.48569
0.211157,0.036371,1.63272,8.48569
0.211157,0.036371,1.63272,8.48569
0.211157,0.036371,1.63272,8.48569
0.211157,0.036371,1.63272,8.48569
0.211157,0.036371,1.63272,8.48569
0.211157,0.036371,1.63272,8.48569
0.211157,0.036371,1.63272,8.48569
0.196702,0.0673246,2.43978,7.33103
0.196702,0.0673246,2.43978,7.33103
0.196702,0.0673246,2.43978,7.33103
0.196702,0.0673246,2.43978,7.33103
0.196702,0.0673246,2.43978,7.33103
0.196702,0.0673246,2.43978,7.33103
0.206713,0.0108433,2.20843,6.03328
0.222054,0.00464484,2.51186,7.01482
0.222054,0.00464484,2.51186,7.01482
0.222054,0.00464484,2.51186,7.01482
0.222054,0.00464484,2.51186,7.01482
0.222054,0.00464484,2.51186,7.01482
0.222054,0.00464484,2.51186,7.01482
0.222054,0.00464484,2.51186,7.01482
0.222054,0.00464484,2.51186,7.01482
0.222054,0.00464484,2.51186,7.01482
0.222054,0.00464484,2.51186,7.01482
0.222054,0.00464484,2.51186,7.01482
0.235018,0.0494672,2.44582,9.09645
0.235018,0.0494672,2.44582,9.09645
0.235018,0.0494672,2.44582,9.09645
0.235018,0.0494672,2.44582,9.09645
0.235018,0.0494672,2.44582,9.09645
0.235018,0.0494672,2.44582,9.09645
0.235018,0.0494672,2.44582,9.09645
0.235018,0.0494672,2.44582,9.09645
0.235018,0.0494672,2.44582,9.09645
0.235018,0.0494672,2.44582,9.09645
0.235018,0.0494672,2.44582,9.09645
0.235018,0.0494672,2.44582,9.09645
0.235018,0.0494672,2.44582,9.09645
0.235018,0.0494672,2.44582,9.09645
0.235018,0.0494672,2.44582,9.09645
0.235018,0.0494672,2.44582,9.09645
0.235018,0.0494672,2.44582,9.09645
0.18376,0.0155085,2.45571,8.77311
0.18376,0.0155085,2.45571,8.77311
0.18376,0.0155085,2.45571,8.77311
0.18376,0.0155085,2.45571,8.77311
0.18376,0.0155085,2.45571,8.77311
0.18376,0.0155085,2.45571,8.77311
0.18376,0.0155085,2.45571,8.77311
0.152061,0.0655249,2.35148,11.233
0.152061,0.0655249,2.35148,11.233
0.152061,0.0655249,2.35148,11.233
0.152061,0.0655249,2.35148,11.233
0.152061,0.0655249,2.35148,11.233
0.152061,0.0655249,2.35148,11.233
0.152061,0.0655249,2.35148,11.233
0.152061,0.0655249,2.35148,11.233
0.152061,0.0655249,2.35148,11.233
0.152061,0.0655249,2.35148,11.233
0.148702,0.00933083,2.57246,10.5074
0.153793,0.126595,2.37469,13.5437
0.142992,0.175308,2.47069,11.187
0.142992,0.175308,2.47069,11.187
0.142992,0.175308,2.47069,11.187
0.142992,0.175308,2.47069,11.187
0.142992,0.175308,2.47069,11.187
0.142992,0.175308,2.47069,11.187
0.142992,0.175308,2.47069,11.187
0.142992,0.175308,2.47069,11.187
0.142992,0.175308,2.47069,11.187
0.142992,0.175308,2.47069,11.187
0.142992,0.175308,2.47069,11.187
0.142992,0.175308,2.47069,11.187
0.142992,0.175308,2.47069,11.187
0.142992,0.175308,2.47069,11.187
0.142992,0.175308,2.47069,11.187
0.142992,0.175308,2.47069,11.187
0.142992,0.175308,2.47069,11.187
0.142992,0.175308,2.47069,11.187
0.142992,0.175308,2.47069,11.187
0.142992,0.175308,2.47069,11.187
0.161246,0.154554,1.93777,7.54122
0.161246,0.154554,1.93777,7.54122
0.161246,0.154554,1.93777,7.54122
0.173486,0.176055,1.71668,9.78074
0.173486,0.176055,1.71668,9.78074
0.173486,0.176055,1.71668,9.78074
0.173486,0.176055,1.71668,9.78074
0.173486,0.176055,1.71668,9.78074
0.173486,0.176055,1.71668,9.78074
0.173486,0.176055,1.71668,9.78074
0.173486,0.176055,1.71668,9.78074
0.173486,0.176055,1.71668,9.78074
0.173486,0.176055,1.71668,9.78074
0.173486,0.176055,1.71668,9.78074
0.173486,0.176055,1.71668,9.78074
0.173486,0.176055,1.71668,9.78074
0.173486,0.176055,1.71668,9.78074
0.173486,0.176055,1.71668,9.78074
0.173486,0.176055,1.71668,9.78074
0.173486,0.176055,1.71668,9.78074
0.173486,0.176055,1.71668,9.78074
0.173486,0.176055,1.71668,9.78074
0.173486,0.176055,1.71668,9.78074
0.173486,0.176055,1.71668,9.78074
0.173486,0.176055,1.71668,9.78074
0.173486,0.176055,1.71668,9.78074
0.173486,0.176055,1.71668,9.78074
0.173486,0.176055,1.71668,9.78074
0.173486,0.176055,1.71668,9.78074
0.173486,0.176055,1.71668,9.78074
0.159801,0.13306,2.66978,7.7574
0.159801,0.13306,2.66978,7.7574
0.159801,0.13306,2.66978,7.7574
0.159801,0.13306,2.66978,7.7574
0.152062,0.175727,2.75456,8.01438
0.178374,0.176175,2.48116,7.58413
0.178374,0.176175,2.48116,7.58413
0.178374,0.176175,2.48116,7.58413
0.178374,0.176175,2.48116,7.58413
0.178374,0.176175,2.48116,7.58413
0.178374,0.176175,2.48116,7.58413
0.178374,0.176175,2.48116,7.58413
0.178374,0.176175,2.48116,7.58413
0.178374,0.176175,2.48116,7.58413
0.178374,0.176175,2.48116,7.58413
0.178374,0.176175,2.48116,7.58413
0.178374,0.176175,2.48116,7.58413
0.178374,0.176175,2.48116,7.58413
0.178374,0.176175,2.48116,7.58413
0.178374,0.176175,2.48116,7.58413
0.178374,0.176175,2.48116,7.58413
0.178374,0.176175,2.48116,7.58413
0.178374,0.176175,2.48116,7.58413
0.178374,0.176175,2.48116,7.58413
0.178374,0.176175,2.48116,7.58413
0.178374,0.176175,2.48116,7.58413
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.153837,0.209036,2.61988,4.11229
0.149872,0.204082,3.09567,2.99253
0.149872,0.204082,3.09567,2.99253
0.149872,0.204082,3.09567,2.99253
0.149872,0.204082,3.09567,2.99253
0.149872,0.204082,3.09567,2.99253
0.149872,0.204082,3.09567,2.99253
0.0997958,0.151575,2.98133,3.09858
0.0997958,0.151575,2.98133,3.09858
0.0997958,0.151575,2.98133,3.09858
0.0997958,0.151575,2.98133,3.09858
0.0997958,0.151575,2.98133,3.09858
0.0997958,0.151575,2.98133,3.09858
0.0997958,0.151575,2.98133,3.09858
0.0997958,0.151575,2.98133,3.09858
0.0997958,0.151575,2.98133,3.09858
0.0997958,0.151575,2.98133,3.09858
0.0997958,0.151575,2.98133,3.09858
0.0997958,0.151575,2.98133,3.09858
0.0997958,0.151575,2.98133,3.09858
0.0997958,0.151575,2.98133,3.09858
0.0997958,0.151575,2.98133,3.09858
0.0997958,0.151575,2.98133,3.09858
0.0957937,0.0860455,2.99728,3.84566
0.0957937,0.0860455,2.99728,3.84566
0.0957937,0.0860455,2.99728,3.84566
0.0957937,0.0860455,2.99728,3.84566
0.0676535,0.0167827,2.33398,3.62847
0.0676535,0.0167827,2.33398,3.62847
0.0676535,0.0167827,2.33398,3.62847
0.0676535,0.0167827,2.33398,3.62847
0.0676535,0.0167827,2.33398,3.62847
0.0676535,0.0167827,2.33398,3.62847
0.098021,0.0248132,1.88796,4.98085
0.098021,0.0248132,1.88796,4.98085
0.098021,0.0248132,1.88796,4.98085
0.098021,0.0248132,1.88796,4.98085
0.098021,0.0248132,1.88796,4.98085
0.098021,0.0248132,1.88796,4.98085
0.098021,0.0248132,1.88796,4.98085
0.098021,0.0248132,1.88796,4.98085
0.098021,0.0248132,1.88796,4.98085
0.133761,0.0598822,1.45299,4.82928
0.133761,0.0598822,1.45299,4.82928
0.133761,0.0598822,1.45299,4.82928
0.133761,0.0598822,1.45299,4.82928
0.122767,0.0575702,1.38598,5.19221
0.122767,0.0575702,1.38598,5.19221
0.122767,0.0575702,1.38598,5.19221
0.122767,0.0575702,1.38598,5.19221
0.122767,0.0575702,1.38598,5.19221
0.122767,0.0575702,1.38598,5.19221
0.122767,0.0575702,1.38598,5.19221
0.122767,0.0575702,1.38598,5.19221
0.122767,0.0575702,1.38598,5.19221
0.122767,0.0575702,1.38598,5.19221
