a0,a1,beta,epsilon,delta
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.00258277,0.0295159,1.07493,0.0196234,0.510782
0.000309639,0.0447734,0.740848,0.00612511,0.854367
0.000309639,0.0447734,0.740848,0.00612511,0.854367
0.000309639,0.0447734,0.740848,0.00612511,0.854367
0.000309639,0.0447734,0.740848,0.00612511,0.854367
0.000309639,0.0447734,0.740848,0.00612511,0.854367
0.000309639,0.0447734,0.740848,0.00612511,0.854367
0.000309639,0.0447734,0.740848,0.00612511,0.854367
0.000309639,0.0447734,0.740848,0.00612511,0.854367
0.000309639,0.0447734,0.740848,0.00612511,0.854367
0.000309639,0.0447734,0.740848,0.00612511,0.854367
0.000342559,0.0393181,0.833831,0.0103217,0.773977
0.000342559,0.0393181,0.833831,0.0103217,0.773977
0.000342559,0.0393181,0.833831,0.0103217,0.773977
0.000342559,0.0393181,0.833831,0.0103217,0.773977
0.000342559,0.0393181,0.833831,0.0103217,0.773977
0.000342559,0.0393181,0.833831,0.0103217,0.773977
0.000342559,0.0393181,0.833831,0.0103217,0.773977
0.000342559,0.0393181,0.833831,0.0103217,0.773977
0.000342559,0.0393181,0.833831,0.0103217,0.773977
0.000342559,0.0393181,0.833831,0.0103217,0.773977
0.000342559,0.0393181,0.833831,0.0103217,0.773977
0.000342559,0.0393181,0.833831,0.0103217,0.773977
0.000342559,0.0393181,0.833831,0.0103217,0.773977
0.000342559,0.0393181,0.833831,0.0103217,0.773977
0.000342559,0.0393181,0.833831,0.0103217,0.773977
0.000342559,0.0393181,0.833831,0.0103217,0.773977
0.000342559,0.0393181,0.833831,0.0103217,0.773977
0.000342559,0.0393181,0.833831,0.0103217,0.773977
0.000342559,0.0393181,0.833831,0.0103217,0.773977
0.000342559,0.0393181,0.833831,0.0103217,0.773977
0.000342559,0.0393181,0.833831,0.0103217,0.773977
0.000342559,0.0393181,0.833831,0.0103217,0.773977
0.00278884,0.0283256,0.787774,0.0158026,0.854334
0.00278884,0.0283256,0.787774,0.0158026,0.854334
0.00278884,0.0283256,0.787774,0.0158026,0.854334
0.00278884,0.0283256,0.787774,0.0158026,0.854334
0.00278884,0.0283256,0.787774,0.0158026,0.854334
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.00681127,0.0231338,0.795762,0.0156366,0.806576
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.000329333,0.0351553,1.11275,0.0168117,0.695436
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.00191587,0.0238564,1.22351,0.0147492,0.809382
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
0.0040392,0.0183172,0.632806,0.00882589,0.963132
